2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
351-400,,Qassim University,Saudi Arabia,45.5,101+,51.7,101+,81.6,101+,79.7,101+,42.7,101+,
351-400,,RMIT University,Australia,46.9,101+,67.7,101+,73.9,101+,75.7,101+,34.6,101+,
351-400,,Savitribai Phule Pune University,India,48.6,101+,48.4,101+,79.0,101+,80.4,101+,29.8,101+,
351-400,351-360,Shiraz University of Medical Sciences,Iran (Islamic Republic of),39.5,101+,40.4,101+,87.3,101+,87.3,101+,52.1,101+,
351-400,,Shoolini University of Biotechnology and Management Sciences,India,46.8,101+,58.5,101+,75.0,101+,77.2,101+,44.8,101+,
351-400,,Soochow University,China (Mainland),40.9,101+,33.9,101+,92.6,30=,89.4,64=,36.1,101+,
351-400,,Swansea University,United Kingdom,53.0,101+,66.6,101+,69.8,101+,74.4,101+,35.1,101+,
351-400,,Taif University,Saudi Arabia,49.5,101+,28.7,101+,81.1,101+,80.4,101+,53.9,101+,
351-400,,Tanta University,Egypt,45.9,101+,45.6,101+,80.8,101+,80.2,101+,35.1,101+,
351-400,301-350,Tel Aviv University,Israel,40.3,101+,44.9,101+,86.9,101+,82.9,101+,40.8,101+,
351-400,301-350,Temple University,United States of America,55.0,101+,37.3,101+,82.4,101+,80.2,101+,24.9,101+,
351-400,251-300,The Hebrew University of Jerusalem,Israel,50.1,101+,46.1,101+,80.2,101+,81.1,101+,29.2,101+,
351-400,301-350,Universidad Nacional de Córdoba - UNC,Argentina,58.7,101+,62.5,101+,69.1,101+,75.1,101+,22.7,101+,
351-400,201-250,Universidade Federal de Minas Gerais (UFMG),Brazil,42.0,101+,59.1,101+,85.4,101+,83.4,101+,43.4,101+,
351-400,251-300,Università degli Studi di Perugia,Italy,49.1,101+,37.1,101+,85.8,101+,82.5,101+,37.5,101+,
351-400,,Universitas Indonesia,Indonesia,58.5,101+,59.5,101+,69.1,101+,72.3,101+,30.7,101+,
351-400,,Universität Jena,Germany,49.7,101+,51.7,101+,75.5,101+,75.4,101+,44.7,101+,
351-400,301-350,Universität Leipzig,Germany,45.5,101+,52.1,101+,78.3,101+,78.1,101+,53.0,101+,
351-400,301-350,Université Laval,Canada,44.7,101+,55.4,101+,83.9,101+,81.4,101+,41.8,101+,
351-400,,University of Bari,Italy,35.7,101+,46.6,101+,87.3,101+,82.5,101+,57.4,101+,
351-400,201-250,University of Belgrade,Serbia,37.9,101+,43.5,101+,81.0,101+,84.6,101+,74.4,21,
351-400,,University of Bradford,United Kingdom,58.5,101+,50.7,101+,68.4,101+,74.1,101+,26.5,101+,
351-400,,University of Connecticut,United States of America,39.9,101+,49.8,101+,87.6,101+,84.2,101+,41.9,101+,
351-400,,University of Debrecen,Hungary,47.0,101+,53.5,101+,72.8,101+,74.4,101+,50.8,101+,
351-400,351-360,University of Leicester,United Kingdom,49.4,101+,54.2,101+,74.4,101+,75.7,101+,47.5,101+,
351-400,351-360,University of Salamanca,Spain,59.2,101+,53.6,101+,65.7,101+,72.3,101+,39.3,101+,
351-400,251-300,University of Salerno,Italy,46.8,101+,40.1,101+,84.4,101+,81.4,101+,48.2,101+,
351-400,251-300,University of Saskatchewan,Canada,49.3,101+,55.7,101+,77.9,101+,77.5,101+,37.6,101+,
351-400,301-350,University of Tasmania,Australia,44.3,101+,47.4,101+,80.7,101+,78.6,101+,50.3,101+,
351-400,,Washington State University,United States of America,60.6,101+,55.8,101+,72.2,101+,74.1,101+,17.0,101+,
351-400,,Zhengzhou University,China (Mainland),36.6,101+,52.6,101+,89.6,90=,93.5,21=,42.1,101+,
