2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
301-350,301-350,Boğaziçi University,Türkiye,60.1,101+,66.0,101+,60.3,101+,47.6,101+,14.0,101+,
301-350,351-400,Colorado State University,United States of America,49.7,101+,58.4,101+,84.3,101+,68.2,101+,30.7,101+,
301-350,351-400,Czech Technical University in Prague,Czechia,61.9,101+,63.6,101+,61.6,101+,48.5,101+,40.1,101+,
301-350,301-350,Deakin University,Australia,46.8,101+,56.9,101+,89.7,87=,73.0,101+,54.9,101+,
301-350,,Duy Tan University,Viet Nam,44.0,101+,51.5,101+,95.3,13=,83.5,48=,85.5,10=,
301-350,301-350,Eberhard Karls Universität Tübingen,Germany,50.7,101+,59.7,101+,81.8,101+,63.5,101+,46.5,101+,
301-350,351-400,Florida State University,United States of America,51.1,101+,57.4,101+,84.1,101+,67.0,101+,35.5,101+,
301-350,151-200,Instituto Politécnico Nacional (IPN),Mexico,51.1,101+,65.4,101+,77.3,101+,67.8,101+,35.2,101+,
301-350,301-350,ITMO University,Russian Federation,48.7,101+,67.6,101+,73.9,101+,60.9,101+,54.0,101+,
301-350,301-350,Jadavpur University,India,53.5,101+,57.4,101+,81.2,101+,65.3,101+,41.6,101+,
301-350,351-400,Lancaster University,United Kingdom,52.7,101+,56.8,101+,75.1,101+,63.9,101+,49.9,101+,
301-350,301-350,Mahidol University,Thailand,53.0,101+,62.1,101+,77.2,101+,63.0,101+,38.1,101+,
301-350,351-400,National Sun Yat-sen University,Taiwan,52.5,101+,59.5,101+,77.7,101+,62.0,101+,35.7,101+,
301-350,201-250,Northeastern University,United States of America,51.6,101+,51.9,101+,85.9,101+,67.4,101+,51.8,101+,
301-350,351-400,Pusan National University,Republic of Korea,54.8,101+,52.7,101+,84.8,101+,78.8,101+,31.4,101+,
301-350,351-400,Sogang University,Republic of Korea,54.1,101+,61.2,101+,78.0,101+,64.4,101+,16.3,101+,
301-350,301-350,SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,India,46.3,101+,62.7,101+,81.2,101+,73.0,101+,54.8,101+,
301-350,301-350,Stellenbosch University,South Africa,56.5,101+,58.8,101+,73.9,101+,63.9,101+,40.3,101+,
301-350,351-400,The Scripps Research Institute (TSRI),United States of America,59.3,101+,46.2,101+,84.5,101+,67.0,101+,35.3,101+,
301-350,301-350,Universidad de Zaragoza,Spain,53.4,101+,47.2,101+,84.4,101+,71.8,101+,66.4,92,
301-350,201-250,Universidad Nacional de La Plata (UNLP),Argentina,51.5,101+,64.8,101+,79.2,101+,63.9,101+,37.2,101+,
301-350,251-300,Universidad Nacional del Litoral,Argentina,60.7,101+,59.6,101+,69.0,101+,58.1,101+,20.1,101+,
301-350,251-300,Universidade Federal de Minas Gerais (UFMG),Brazil,45.4,101+,65.1,101+,80.7,101+,66.1,101+,45.4,101+,
301-350,251-300,Universidade Federal de Santa Catarina,Brazil,53.1,101+,56.7,101+,81.9,101+,70.4,101+,46.8,101+,
301-350,251-300,Universidade Federal de São Carlos (UFSCar),Brazil,45.6,101+,64.7,101+,81.2,101+,67.8,101+,46.3,101+,
301-350,251-300,Universidade Federal do Rio Grande Do Sul,Brazil,50.0,101+,52.8,101+,84.7,101+,69.7,101+,65.3,101+,
301-350,301-350,Universitas Indonesia,Indonesia,54.4,101+,67.4,101+,65.5,101+,59.3,101+,16.6,101+,
301-350,351-400,Universitat Rovira i Virgili,Spain,53.8,101+,42.2,101+,92.2,53,77.3,101+,69.6,68,
301-350,251-300,Université de Sherbrooke,Canada,63.8,101+,51.6,101+,70.1,101+,59.8,101+,29.6,101+,
301-350,201-250,Universiti Malaysia Pahang Al - Sultan Abdullah (UMPSA),Malaysia,57.3,101+,42.8,101+,84.1,101+,74.0,101+,65.3,101+,
