2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
401-475,,Universitat Rovira i Virgili,Spain,35.1,101+,38.2,101+,79.9,101+,62.1,101+,44.0,101+,
401-475,401-450,Universiti Tunku Abdul Rahman (UTAR),Malaysia,42.3,101+,49.8,101+,57.0,101+,47.0,101+,23.9,101+,
401-475,,University of Banja Luka,Bosnia and Herzegovina,49.7,101+,24.2,101+,48.9,101+,38.7,101+,32.3,101+,
401-475,401-450,University of Delaware,United States of America,26.5,101+,38.7,101+,82.6,101+,65.2,101+,40.9,101+,
401-475,401-450,University of Greenwich,United Kingdom,30.9,101+,45.9,101+,73.8,101+,60.4,101+,42.4,101+,
401-475,351-400,University of Jordan,Jordan,40.0,101+,69.6,78,58.7,101+,46.3,101+,34.1,101+,
401-475,,University of Kaposvár,Hungary,28.5,101+,42.7,101+,75.0,101+,64.1,101+,61.3,80=,
401-475,401-450,University of Nevada - Reno,United States of America,32.5,101+,51.4,101+,81.7,101+,61.6,101+,36.1,101+,
401-475,,University of Pecs,Hungary,45.2,101+,51.2,101+,53.2,101+,43.5,101+,28.9,101+,
401-475,401-450,University of Peradeniya,Sri Lanka,37.6,101+,59.1,101+,65.7,101+,54.1,101+,27.6,101+,
401-475,351-400,University of Plymouth,United Kingdom,30.5,101+,61.9,101+,76.5,101+,57.1,101+,52.8,101+,
401-475,,University of Shanghai for Science and Technology,China (Mainland),39.8,101+,28.3,101+,71.8,101+,59.5,101+,18.2,101+,
401-475,401-450,University of the Ryukyus,Japan,40.2,101+,17.9,101+,72.3,101+,53.0,101+,47.2,101+,
401-475,301-350,University of Trento,Italy,39.4,101+,45.7,101+,73.7,101+,59.0,101+,31.4,101+,
401-475,,University of Twente,Netherlands,36.9,101+,43.3,101+,76.9,101+,57.6,101+,33.3,101+,
401-475,301-350,University of Vermont,United States of America,29.5,101+,35.8,101+,85.6,90=,69.8,101+,49.3,101+,
401-475,,University of Wyoming,United States of America,27.6,101+,58.8,101+,79.9,101+,65.6,101+,42.8,101+,
