2025,2024,Institution,Country / Territory,Academic,AR rank,Employer,ER Rank,Citations,CPP Rank,H,H Rank,IRN,IRN Rank,Score
251-300,251-300,Pontificia Universidad Javeriana,Colombia,71.7,88=,81.2,28,46.1,101+,51.0,101+,16.2,101+,
251-300,301-330,"Stony Brook University, State University of New York",United States of America,51.2,101+,46.5,101+,86.2,101+,78.7,101+,52.7,101+,
251-300,251-300,The Education University of Hong Kong,"Hong Kong SAR, China",64.4,101+,36.4,101+,82.4,101+,75.2,101+,40.3,101+,
251-300,251-300,Tufts University,United States of America,55.6,101+,54.8,101+,81.4,101+,72.6,101+,36.1,101+,
251-300,201-250,Universidade Federal do Rio de Janeiro,Brazil,60.2,101+,69.4,99,65.0,101+,65.1,101+,37.0,101+,
251-300,251-300,Universität Potsdam,Germany,60.4,101+,35.4,101+,84.3,101+,77.8,101+,52.3,101+,
251-300,301-330,Universitat Ramon Llull,Spain,64.3,101+,72.5,79=,67.1,101+,60.6,101+,10.6,101+,
251-300,251-300,Université Grenoble Alpes,France,56.7,101+,62.4,101+,80.0,101+,70.6,101+,29.8,101+,
251-300,301-330,Université Laval,Canada,50.3,101+,55.3,101+,78.9,101+,73.4,101+,54.4,96=,
251-300,201-250,University of Canterbury | Te Whare Wānanga o Waitaha,New Zealand,65.8,101+,61.9,101+,68.0,101+,61.8,101+,21.9,101+,
251-300,,University of Central Florida,United States of America,52.6,101+,51.2,101+,86.4,101+,79.0,101+,43.4,101+,
251-300,,University of Chinese Academy of Sciences,China (Mainland),60.1,101+,51.7,101+,80.9,101+,73.4,101+,17.7,101+,
251-300,251-300,University of Coimbra,Portugal,54.7,101+,53.5,101+,80.0,101+,72.6,101+,53.9,100=,
251-300,251-300,University of Gothenburg,Sweden,55.5,101+,49.0,101+,82.4,101+,78.7,101+,46.1,101+,
251-300,251-300,University of Göttingen,Germany,56.3,101+,50.2,101+,80.4,101+,71.4,101+,49.8,101+,
251-300,251-300,University of Haifa,Israel,56.0,101+,44.2,101+,80.0,101+,82.4,101+,40.5,101+,
251-300,251-300,University of Houston,United States of America,55.6,101+,44.4,101+,79.2,101+,78.7,101+,48.4,101+,
251-300,251-300,University of Macau,"Macao SAR, China",56.7,101+,42.1,101+,88.1,57=,79.0,101+,49.8,101+,
251-300,251-300,University of Naples - Federico II,Italy,45.5,101+,62.5,101+,82.5,101+,74.1,101+,49.0,101+,
251-300,301-330,University of Salamanca,Spain,54.9,101+,58.7,101+,73.6,101+,68.9,101+,52.7,101+,
251-300,251-300,University of South Australia,Australia,55.0,101+,54.8,101+,82.6,101+,72.2,101+,39.9,101+,
251-300,251-300,University of Southern Denmark (SDU),Denmark,51.1,101+,56.3,101+,87.2,84=,75.9,101+,30.6,101+,
251-300,201-250,University of Stirling,United Kingdom,54.7,101+,49.3,101+,85.7,101+,73.4,101+,37.0,101+,
251-300,251-300,University of the Basque Country,Spain,49.0,101+,49.5,101+,88.5,48=,80.8,101+,61.5,55=,
251-300,251-300,University of Victoria (UVic),Canada,56.2,101+,52.5,101+,86.3,101+,75.9,101+,23.4,101+,
251-300,,Virginia Polytechnic Institute and State University,United States of America,50.0,101+,57.4,101+,84.1,101+,79.6,101+,33.8,101+,
251-300,301-330,Vrije Universiteit Brussel (VUB),Belgium,52.2,101+,57.9,101+,81.3,101+,73.4,101+,35.8,101+,
251-300,201-250,Waseda University,Japan,65.4,101+,68.1,101+,60.0,101+,54.4,101+,25.1,101+,
251-300,201-250,Western Sydney University,Australia,49.7,101+,50.6,101+,82.3,101+,76.5,101+,68.3,35=,
301-350,,Aalborg University,Denmark,48.0,101+,59.2,101+,78.2,101+,66.1,101+,43.6,101+,
301-350,301-330,Aalto University,Finland,53.5,101+,60.5,101+,69.3,101+,64.0,101+,37.4,101+,
301-350,251-300,Bangor University,United Kingdom,54.4,101+,52.9,101+,74.1,101+,68.4,101+,48.4,101+,
301-350,301-330,Bielefeld University,Germany,59.0,101+,33.7,101+,79.2,101+,71.8,101+,58.3,75,
301-350,,Carleton University,Canada,50.2,101+,56.5,101+,81.6,101+,75.2,101+,30.8,101+,
301-350,251-300,Colorado State University,United States of America,47.1,101+,55.9,101+,84.5,101+,75.2,101+,38.2,101+,
301-350,,Ewha Womans University,Republic of Korea,64.8,101+,55.6,101+,55.9,101+,55.1,101+,34.5,101+,
301-350,301-330,Georgia State University,United States of America,50.6,101+,49.5,101+,79.2,101+,77.8,101+,44.0,101+,
301-350,201-250,"Goldsmiths, University of London",United Kingdom,52.9,101+,43.8,101+,83.7,101+,73.4,101+,42.0,101+,
301-350,,Iowa State University,United States of America,50.4,101+,51.2,101+,87.9,62=,78.1,101+,21.3,101+,
301-350,251-300,ISCTE - Instituto Universitario de Lisboa,Portugal,56.0,101+,46.3,101+,82.5,101+,74.1,101+,34.8,101+,
301-350,301-330,Keio University,Japan,56.7,101+,65.5,101+,66.3,101+,63.5,101+,25.1,101+,
301-350,,Koç University,Türkiye,57.5,101+,66.3,101+,63.7,101+,60.6,101+,20.7,101+,
301-350,251-300,Massey University,New Zealand,59.2,101+,55.3,101+,68.9,101+,64.5,101+,33.2,101+,
301-350,,National and Kapodistrian University of Athens,Greece,45.5,101+,60.7,101+,76.1,101+,64.5,101+,57.3,81,
301-350,301-330,National Cheng Kung University (NCKU),Taiwan,59.6,101+,65.2,101+,66.8,101+,62.9,101+,24.3,101+,
301-350,,North Carolina State University,United States of America,49.6,101+,61.2,101+,84.9,101+,75.5,101+,28.8,101+,
301-350,251-300,Philipps-Universität Marburg,Germany,52.8,101+,42.9,101+,82.4,101+,73.0,101+,43.4,101+,
301-350,251-300,Rice University,United States of America,60.2,101+,53.6,101+,76.3,101+,69.8,101+,21.3,101+,
301-350,,RWTH Aachen University,Germany,54.0,101+,63.1,101+,75.1,101+,67.1,101+,31.5,101+,
301-350,,Stellenbosch University,South Africa,49.2,101+,57.6,101+,74.0,101+,64.0,101+,57.1,82,
301-350,,Syracuse University,United States of America,54.2,101+,53.9,101+,77.5,101+,69.3,101+,41.0,101+,
301-350,301-330,Tecnológico de Monterrey,Mexico,65.1,101+,89.9,9,39.4,101+,48.2,101+,18.8,101+,
301-350,251-300,The University of Osaka,Japan,59.1,101+,67.3,101+,66.7,101+,62.9,101+,19.5,101+,
301-350,,Universidad Adolfo Ibáñez,Chile,59.8,101+,79.1,34,51.7,101+,51.0,101+,23.6,101+,
301-350,301-330,Universidad de Santiago de Chile (USACH),Chile,55.4,101+,74.6,63,54.1,101+,58.0,101+,36.9,101+,
301-350,251-300,Universidad de Sevilla,Spain,56.2,101+,53.0,101+,77.1,101+,69.3,101+,35.6,101+,
301-350,251-300,Universidad Diego Portales (UDP),Chile,60.0,101+,72.4,81=,54.9,101+,52.8,101+,23.5,101+,
301-350,301-330,Universidad Nacional de Colombia,Colombia,65.1,101+,82.0,27,36.2,101+,43.9,101+,30.4,101+,
301-350,301-330,Universidade Federal de Minas Gerais (UFMG),Brazil,55.2,101+,61.0,101+,67.0,101+,61.2,101+,39.4,101+,
301-350,251-300,Universidade Federal do Rio Grande Do Sul,Brazil,58.8,101+,52.3,101+,73.9,101+,67.5,101+,37.5,101+,
301-350,301-330,Universität Konstanz,Germany,57.9,101+,47.8,101+,78.0,101+,70.2,101+,31.7,101+,
301-350,,Universiti Kebangsaan Malaysia (UKM),Malaysia,62.7,101+,59.7,101+,56.0,101+,58.0,101+,41.7,101+,
301-350,,Universiti Sains Malaysia (USM),Malaysia,57.0,101+,59.6,101+,67.8,101+,61.2,101+,31.8,101+,
301-350,301-330,University College Cork,Ireland,52.2,101+,61.6,101+,74.5,101+,66.6,101+,35.0,101+,
301-350,251-300,University of Antwerp,Belgium,54.2,101+,54.5,101+,84.3,101+,72.2,101+,28.7,101+,
301-350,301-330,University of Basel,Switzerland,48.3,101+,56.1,101+,82.9,101+,74.8,101+,45.6,101+,
301-350,,University of Delaware,United States of America,55.0,101+,48.3,101+,81.7,101+,77.2,101+,27.8,101+,
301-350,,University of Delhi,India,59.9,101+,67.1,101+,55.1,101+,55.1,101+,35.8,101+,
301-350,,University of Florence,Italy,46.1,101+,56.3,101+,84.1,101+,76.9,101+,42.4,101+,
301-350,251-300,University of Galway,Ireland,54.1,101+,58.1,101+,73.4,101+,68.4,101+,37.3,101+,
301-350,301-330,University of Leicester,United Kingdom,53.5,101+,54.6,101+,82.2,101+,70.6,101+,35.8,101+,
301-350,,University of Luxembourg,Luxembourg,54.1,101+,41.6,101+,78.5,101+,73.0,101+,46.5,101+,
301-350,,University of Manitoba,Canada,48.9,101+,54.5,101+,82.1,101+,69.8,101+,40.3,101+,
301-350,,University of New Mexico,United States of America,50.9,101+,51.6,101+,84.3,101+,76.2,101+,33.5,101+,
301-350,,University of Pisa,Italy,49.0,101+,62.5,101+,79.1,101+,73.7,101+,35.5,101+,
301-350,,University of Science and Technology of China,China (Mainland),58.1,101+,67.7,101+,69.4,101+,67.5,101+,15.6,101+,
301-350,,University of Tartu,Estonia,52.0,101+,56.3,101+,74.1,101+,69.8,101+,49.3,101+,
301-350,301-330,University of Turin,Italy,44.4,101+,55.0,101+,86.7,93=,81.6,101+,37.6,101+,
301-350,301-330,University of Waikato,New Zealand,61.9,101+,53.2,101+,69.4,101+,62.9,101+,20.9,101+,
